,customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service_type_id,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type_id,paperless_billing,payment_type_id,monthly_charges,total_charges,churn,churn_month,contract_type_id,paperless_billing,gender,senior_citizen,partner,dependents,payment_type_id,monthly_charges,total_charges,signup_date,phone_service,multiple_lines,internet_service_type_id,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies
95,0164-APGRB,Female,0,No,No,72,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,1,114.9,8496.7,No,,3,Yes,Female,0,No,No,1,114.9,8496.7,2016-01-21 18:07:34,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes
96,0164-XAIRP,Female,0,No,No,24,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,Yes,3,19.55,470.2,No,,3,Yes,Female,0,No,No,3,19.55,470.2,2020-01-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
97,0168-XZKBB,Female,0,Yes,No,19,Yes,Yes,2,No,No,No,No,Yes,No,1,Yes,1,86.85,1564.4,No,,1,Yes,Female,0,Yes,No,1,86.85,1564.4,2020-06-21 18:07:34,Yes,Yes,2,No,No,No,No,Yes,No
98,0174-QRVVY,Male,0,Yes,Yes,71,Yes,Yes,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,4,25.35,1847.55,No,,3,No,Male,0,Yes,Yes,4,25.35,1847.55,2016-02-21 18:07:34,Yes,Yes,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
99,0177-PXBAT,Male,1,Yes,No,33,Yes,Yes,2,Yes,No,Yes,Yes,Yes,Yes,1,Yes,3,109.9,3694.7,No,,1,Yes,Male,1,Yes,No,3,109.9,3694.7,2019-04-21 18:07:34,Yes,Yes,2,Yes,No,Yes,Yes,Yes,Yes
100,0178-CIIKR,Female,0,No,No,3,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,19.95,58,No,,1,No,Female,0,No,No,2,19.95,58,2021-10-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
101,0178-SZBHO,Male,0,Yes,Yes,47,Yes,Yes,2,No,Yes,No,No,Yes,No,1,No,1,87.2,4017.45,No,,1,No,Male,0,Yes,Yes,1,87.2,4017.45,2018-02-21 18:07:34,Yes,Yes,2,No,Yes,No,No,Yes,No
102,0181-RITDD,Male,0,Yes,Yes,62,Yes,No,2,Yes,Yes,Yes,Yes,Yes,Yes,3,No,2,108.15,6825.65,No,,3,No,Male,0,Yes,Yes,2,108.15,6825.65,2016-11-21 18:07:34,Yes,No,2,Yes,Yes,Yes,Yes,Yes,Yes
103,0186-CAERR,Male,0,No,No,71,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes,2,Yes,3,116.3,8309.55,No,,2,Yes,Male,0,No,No,3,116.3,8309.55,2016-02-21 18:07:34,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes
104,0187-QSXOE,Male,1,Yes,No,7,Yes,No,2,No,No,No,No,Yes,Yes,1,Yes,1,89.0,605.45,No,,1,Yes,Male,1,Yes,No,1,89.0,605.45,2021-06-21 18:07:34,Yes,No,2,No,No,No,No,Yes,Yes
105,0187-WZNAB,Female,0,Yes,Yes,27,Yes,No,2,Yes,No,No,No,No,No,1,No,2,74.4,1972.35,No,,1,No,Female,0,Yes,Yes,2,74.4,1972.35,2019-10-21 18:07:34,Yes,No,2,Yes,No,No,No,No,No
106,0188-GWFLE,Male,0,No,No,2,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,20.05,33.7,No,,1,No,Male,0,No,No,2,20.05,33.7,2021-11-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
107,0191-EQUUH,Female,0,No,Yes,25,No,No phone service,1,Yes,No,No,Yes,No,No,3,No,3,35.05,844.45,No,,3,No,Female,0,No,Yes,3,35.05,844.45,2019-12-21 18:07:34,No,No phone service,1,Yes,No,No,Yes,No,No
108,0191-ZHSKZ,Male,1,No,No,30,Yes,No,1,Yes,Yes,No,No,Yes,Yes,1,Yes,1,74.75,2111.3,No,,1,Yes,Male,1,No,No,1,74.75,2111.3,2019-07-21 18:07:34,Yes,No,1,Yes,Yes,No,No,Yes,Yes
109,0193-ESZXP,Female,1,Yes,No,58,Yes,No,2,Yes,Yes,No,Yes,Yes,Yes,2,Yes,4,105.5,6205.5,Yes,2022-01-31,2,Yes,Female,1,Yes,No,4,105.5,6205.5,2017-03-21 18:07:34,Yes,No,2,Yes,Yes,No,Yes,Yes,Yes
110,0195-IESCP,Male,0,Yes,No,10,Yes,Yes,2,No,No,No,No,No,Yes,1,Yes,1,85.25,855.3,Yes,2022-01-31,1,Yes,Male,0,Yes,No,1,85.25,855.3,2021-03-21 18:07:34,Yes,Yes,2,No,No,No,No,No,Yes
111,0196-JTUQI,Female,0,No,No,9,Yes,Yes,2,No,No,No,No,No,No,1,Yes,4,75.2,633.85,No,,1,Yes,Female,0,No,No,4,75.2,633.85,2021-04-21 18:07:34,Yes,Yes,2,No,No,No,No,No,No
112,0196-VULGZ,Female,1,Yes,No,6,Yes,Yes,2,No,No,No,No,No,Yes,1,Yes,1,84.35,474.9,Yes,2022-01-31,1,Yes,Female,1,Yes,No,1,84.35,474.9,2021-07-21 18:07:34,Yes,Yes,2,No,No,No,No,No,Yes
113,0197-PNKNK,Female,0,Yes,Yes,69,Yes,Yes,2,Yes,No,Yes,No,No,No,2,No,3,84.45,5848.6,No,,2,No,Female,0,Yes,Yes,3,84.45,5848.6,2016-04-21 18:07:34,Yes,Yes,2,Yes,No,Yes,No,No,No
114,0201-MIBOL,Female,1,No,No,66,Yes,Yes,2,Yes,No,No,No,Yes,Yes,3,Yes,3,102.4,6471.85,No,,3,Yes,Female,1,No,No,3,102.4,6471.85,2016-07-21 18:07:34,Yes,Yes,2,Yes,No,No,No,Yes,Yes
115,0201-OAMXR,Female,0,No,No,70,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes,2,No,4,115.55,8127.6,Yes,2022-01-31,2,No,Female,0,No,No,4,115.55,8127.6,2016-03-21 18:07:34,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes
116,0203-HHYIJ,Male,0,No,No,25,Yes,Yes,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,3,25.3,676.35,Yes,2022-01-31,2,No,Male,0,No,No,3,25.3,676.35,2019-12-21 18:07:34,Yes,Yes,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
117,0206-OYVOC,Female,0,Yes,Yes,46,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,Yes,2,19.25,864.2,No,,3,Yes,Female,0,Yes,Yes,2,19.25,864.2,2018-03-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
118,0206-TBWLC,Female,0,Yes,No,54,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes,2,Yes,2,114.65,6049.5,No,,2,Yes,Female,0,Yes,No,2,114.65,6049.5,2017-07-21 18:07:34,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes
119,0207-MDKNV,Female,0,No,No,15,Yes,No,2,Yes,No,Yes,Yes,Yes,Yes,1,No,1,105.1,1582.75,Yes,2022-01-31,1,No,Female,0,No,No,1,105.1,1582.75,2020-10-21 18:07:34,Yes,No,2,Yes,No,Yes,Yes,Yes,Yes
120,0208-BPQEJ,Female,0,Yes,Yes,12,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,3,19.4,198.1,No,,1,No,Female,0,Yes,Yes,3,19.4,198.1,2021-01-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
121,0212-ISBBF,Female,0,No,No,22,No,No phone service,1,No,Yes,No,No,Yes,Yes,1,Yes,1,50.35,1098.85,No,,1,Yes,Female,0,No,No,1,50.35,1098.85,2020-03-21 18:07:34,No,No phone service,1,No,Yes,No,No,Yes,Yes
122,0214-JHPFW,Female,0,Yes,No,70,No,No phone service,1,No,Yes,Yes,Yes,Yes,Yes,3,No,3,57.8,4039.3,No,,3,No,Female,0,Yes,No,3,57.8,4039.3,2016-03-21 18:07:34,No,No phone service,1,No,Yes,Yes,Yes,Yes,Yes
123,0215-BQKGS,Male,0,No,No,30,Yes,No,2,Yes,Yes,Yes,No,No,No,1,Yes,4,84.3,2438.6,No,,1,Yes,Male,0,No,No,4,84.3,2438.6,2019-07-21 18:07:34,Yes,No,2,Yes,Yes,Yes,No,No,No
124,0218-QNVAS,Male,0,Yes,Yes,71,Yes,Yes,2,No,Yes,No,No,Yes,Yes,2,No,3,100.55,7113.75,No,,2,No,Male,0,Yes,Yes,3,100.55,7113.75,2016-02-21 18:07:34,Yes,Yes,2,No,Yes,No,No,Yes,Yes
125,0219-QAERP,Male,0,Yes,No,30,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,4,19.8,576.65,No,,2,No,Male,0,Yes,No,4,19.8,576.65,2019-07-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
126,0219-YTZUE,Male,0,Yes,Yes,4,Yes,Yes,2,No,Yes,Yes,No,No,No,1,Yes,3,84.8,371.9,Yes,2022-01-31,1,Yes,Male,0,Yes,Yes,3,84.8,371.9,2021-09-21 18:07:34,Yes,Yes,2,No,Yes,Yes,No,No,No
127,0220-EBGCE,Male,0,No,No,2,Yes,No,2,No,No,Yes,No,No,Yes,1,Yes,1,85.85,167.3,Yes,2022-01-31,1,Yes,Male,0,No,No,1,85.85,167.3,2021-11-21 18:07:34,Yes,No,2,No,No,Yes,No,No,Yes
128,0221-NAUXK,Male,0,No,Yes,10,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,Yes,3,19.95,219.5,No,,2,Yes,Male,0,No,Yes,3,19.95,219.5,2021-03-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
129,0221-WMXNQ,Male,1,No,No,4,Yes,No,2,Yes,No,No,No,No,No,1,No,1,75.35,273.4,No,,1,No,Male,1,No,No,1,75.35,273.4,2021-09-21 18:07:34,Yes,No,2,Yes,No,No,No,No,No
130,0222-CNVPT,Male,1,No,No,52,No,No phone service,1,Yes,No,No,No,Yes,Yes,1,Yes,4,48.8,2555.05,No,,1,Yes,Male,1,No,No,4,48.8,2555.05,2017-09-21 18:07:34,No,No phone service,1,Yes,No,No,No,Yes,Yes
131,0224-HJAPT,Male,0,No,No,5,Yes,Yes,1,No,No,No,No,No,No,1,No,1,47.15,223.15,Yes,2022-01-31,1,No,Male,0,No,No,1,47.15,223.15,2021-08-21 18:07:34,Yes,Yes,1,No,No,No,No,No,No
132,0224-NIJLP,Male,0,Yes,Yes,8,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,2,20.15,165.5,No,,3,No,Male,0,Yes,Yes,2,20.15,165.5,2021-05-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
133,0224-RLWWD,Female,1,No,No,2,Yes,No,1,No,No,No,No,No,No,1,Yes,1,44.3,89.3,No,,1,Yes,Female,1,No,No,1,44.3,89.3,2021-11-21 18:07:34,Yes,No,1,No,No,No,No,No,No
134,0225-ZORZP,Male,0,No,No,3,Yes,No,2,No,Yes,No,No,No,Yes,1,No,1,84.3,235.05,No,,1,No,Male,0,No,No,1,84.3,235.05,2021-10-21 18:07:34,Yes,No,2,No,Yes,No,No,No,Yes
135,0228-MAUWC,Male,0,No,No,19,Yes,Yes,1,No,No,Yes,Yes,No,No,1,No,1,59.55,1144.6,No,,1,No,Male,0,No,No,1,59.55,1144.6,2020-06-21 18:07:34,Yes,Yes,1,No,No,Yes,Yes,No,No
136,0229-LFJAF,Male,0,No,No,72,Yes,Yes,1,Yes,Yes,Yes,Yes,No,No,3,No,3,69.65,4908.25,No,,3,No,Male,0,No,No,3,69.65,4908.25,2016-01-21 18:07:34,Yes,Yes,1,Yes,Yes,Yes,Yes,No,No
137,0230-UBYPQ,Male,1,Yes,No,63,No,No phone service,1,Yes,No,No,Yes,No,No,2,No,3,36.1,2298.9,No,,2,No,Male,1,Yes,No,3,36.1,2298.9,2016-10-21 18:07:34,No,No phone service,1,Yes,No,No,Yes,No,No
138,0230-WEQUW,Male,0,Yes,No,66,No,No phone service,1,Yes,Yes,Yes,Yes,Yes,No,3,Yes,3,56.6,3789.2,No,,3,Yes,Male,0,Yes,No,3,56.6,3789.2,2016-07-21 18:07:34,No,No phone service,1,Yes,Yes,Yes,Yes,Yes,No
139,0231-LXVAP,Male,0,No,No,1,Yes,No,2,No,No,No,Yes,No,No,1,Yes,1,75.9,75.9,Yes,2022-01-31,1,Yes,Male,0,No,No,1,75.9,75.9,2021-12-21 18:07:34,Yes,No,2,No,No,No,Yes,No,No
140,0233-FTHAV,Female,0,No,No,60,Yes,Yes,2,No,No,Yes,No,No,No,2,Yes,3,79.2,4765,No,,2,Yes,Female,0,No,No,3,79.2,4765,2017-01-21 18:07:34,Yes,Yes,2,No,No,Yes,No,No,No
141,0234-TEVTT,Female,0,Yes,Yes,48,No,No phone service,1,Yes,No,Yes,No,No,Yes,2,No,4,45.0,2196.3,No,,2,No,Female,0,Yes,Yes,4,45.0,2196.3,2018-01-21 18:07:34,No,No phone service,1,Yes,No,Yes,No,No,Yes
142,0235-KGSLC,Female,0,No,No,1,Yes,No,2,No,No,Yes,No,Yes,No,1,Yes,4,85.55,85.55,Yes,2022-01-31,1,Yes,Female,0,No,No,4,85.55,85.55,2021-12-21 18:07:34,Yes,No,2,No,No,Yes,No,Yes,No
143,0236-HFWSV,Male,0,No,No,15,Yes,Yes,2,No,No,No,No,Yes,Yes,1,Yes,1,93.35,1444.65,Yes,2022-01-31,1,Yes,Male,0,No,No,1,93.35,1444.65,2020-10-21 18:07:34,Yes,Yes,2,No,No,No,No,Yes,Yes
144,0237-YFUTL,Female,0,Yes,No,50,Yes,Yes,2,Yes,Yes,No,Yes,Yes,Yes,1,Yes,3,109.65,5405.8,No,,1,Yes,Female,0,Yes,No,3,109.65,5405.8,2017-11-21 18:07:34,Yes,Yes,2,Yes,Yes,No,Yes,Yes,Yes
145,0238-WHBIQ,Male,0,Yes,Yes,72,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,3,No,4,89.7,6339.3,No,,3,No,Male,0,Yes,Yes,4,89.7,6339.3,2016-01-21 18:07:34,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes
146,0239-OXEXL,Female,0,No,No,46,Yes,Yes,2,Yes,Yes,No,No,No,No,1,No,2,84.25,3847.6,No,,1,No,Female,0,No,No,2,84.25,3847.6,2018-03-21 18:07:34,Yes,Yes,2,Yes,Yes,No,No,No,No
147,0244-LGNFY,Female,0,Yes,Yes,72,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,3,No,3,92.65,6733,No,,3,No,Female,0,Yes,Yes,3,92.65,6733,2016-01-21 18:07:34,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes
148,0247-SLUJI,Male,0,Yes,Yes,1,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,19.7,19.7,No,,1,No,Male,0,Yes,Yes,2,19.7,19.7,2021-12-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
149,0248-IPDFW,Female,0,No,No,1,Yes,Yes,1,No,No,No,No,No,No,1,Yes,1,50.1,50.1,No,,1,Yes,Female,0,No,No,1,50.1,50.1,2021-12-21 18:07:34,Yes,Yes,1,No,No,No,No,No,No
150,0248-PGHBZ,Female,1,No,No,67,Yes,No,2,Yes,Yes,No,Yes,Yes,No,3,Yes,3,92.45,6140.85,No,,3,Yes,Female,1,No,No,3,92.45,6140.85,2016-06-21 18:07:34,Yes,No,2,Yes,Yes,No,Yes,Yes,No
151,0253-ZTEOB,Female,0,Yes,Yes,48,Yes,Yes,1,No,Yes,No,Yes,Yes,Yes,3,No,1,79.65,3870.3,No,,3,No,Female,0,Yes,Yes,1,79.65,3870.3,2018-01-21 18:07:34,Yes,Yes,1,No,Yes,No,Yes,Yes,Yes
152,0254-FNMCI,Female,0,No,No,72,Yes,No,2,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,1,109.9,7624.2,No,,3,Yes,Female,0,No,No,1,109.9,7624.2,2016-01-21 18:07:34,Yes,No,2,Yes,Yes,Yes,Yes,Yes,Yes
153,0254-KCJGT,Male,0,Yes,No,52,Yes,Yes,1,Yes,Yes,Yes,Yes,No,Yes,2,Yes,4,81.4,4354.45,No,,2,Yes,Male,0,Yes,No,4,81.4,4354.45,2017-09-21 18:07:34,Yes,Yes,1,Yes,Yes,Yes,Yes,No,Yes
154,0254-WWRKD,Female,0,Yes,Yes,67,Yes,No,1,No,Yes,No,No,No,No,2,No,4,50.55,3431.75,No,,2,No,Female,0,Yes,Yes,4,50.55,3431.75,2016-06-21 18:07:34,Yes,No,1,No,Yes,No,No,No,No
155,0256-LTHVJ,Female,0,Yes,Yes,28,Yes,No,2,No,No,No,No,No,Yes,1,Yes,1,81.05,2227.1,Yes,2022-01-31,1,Yes,Female,0,Yes,Yes,1,81.05,2227.1,2019-09-21 18:07:34,Yes,No,2,No,No,No,No,No,Yes
156,0257-KXZGU,Female,0,Yes,Yes,32,Yes,Yes,1,No,Yes,Yes,No,No,No,1,No,3,62.45,2045.55,No,,1,No,Female,0,Yes,Yes,3,62.45,2045.55,2019-05-21 18:07:34,Yes,Yes,1,No,Yes,Yes,No,No,No
157,0257-ZESQC,Female,1,Yes,No,27,Yes,No,2,Yes,No,No,No,No,No,1,Yes,3,75.2,1929.35,Yes,2022-01-31,1,Yes,Female,1,Yes,No,3,75.2,1929.35,2019-10-21 18:07:34,Yes,No,2,Yes,No,No,No,No,No
158,0258-NOKBL,Male,0,No,No,3,Yes,No,2,No,Yes,Yes,No,No,Yes,1,No,1,90.4,268.45,No,,1,No,Male,0,No,No,1,90.4,268.45,2021-10-21 18:07:34,Yes,No,2,No,Yes,Yes,No,No,Yes
159,0259-GBZSH,Male,0,No,No,2,Yes,Yes,2,No,No,No,No,Yes,No,1,Yes,1,85.65,181.5,Yes,2022-01-31,1,Yes,Male,0,No,No,1,85.65,181.5,2021-11-21 18:07:34,Yes,Yes,2,No,No,No,No,Yes,No
160,0260-ZDLGK,Female,0,No,Yes,9,Yes,No,1,No,No,Yes,Yes,Yes,Yes,1,Yes,2,72.9,651.4,Yes,2022-01-31,1,Yes,Female,0,No,Yes,2,72.9,651.4,2021-04-21 18:07:34,Yes,No,1,No,No,Yes,Yes,Yes,Yes
161,0263-FJTQO,Male,0,Yes,Yes,50,Yes,Yes,1,Yes,No,No,Yes,Yes,No,3,Yes,4,70.5,3486.65,No,,3,Yes,Male,0,Yes,Yes,4,70.5,3486.65,2017-11-21 18:07:34,Yes,Yes,1,Yes,No,No,Yes,Yes,No
162,0264-CNITK,Female,0,Yes,Yes,71,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,3,20.1,1389.6,No,,3,No,Female,0,Yes,Yes,3,20.1,1389.6,2016-02-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
163,0265-EDXBD,Male,1,Yes,No,32,Yes,Yes,2,No,No,No,No,No,No,1,Yes,1,74.9,2303.35,Yes,2022-01-31,1,Yes,Male,1,Yes,No,1,74.9,2303.35,2019-05-21 18:07:34,Yes,Yes,2,No,No,No,No,No,No
164,0265-PSUAE,Female,0,Yes,Yes,16,Yes,No,2,Yes,No,Yes,No,Yes,Yes,1,No,3,100.7,1522.7,No,,1,No,Female,0,Yes,Yes,3,100.7,1522.7,2020-09-21 18:07:34,Yes,No,2,Yes,No,Yes,No,Yes,Yes
165,0266-CLZKZ,Female,0,Yes,Yes,67,Yes,Yes,2,No,No,Yes,Yes,Yes,Yes,3,Yes,3,105.65,6717.9,No,,3,Yes,Female,0,Yes,Yes,3,105.65,6717.9,2016-06-21 18:07:34,Yes,Yes,2,No,No,Yes,Yes,Yes,Yes
166,0266-GMEAO,Male,0,Yes,Yes,72,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,4,114.3,8058.55,No,,3,Yes,Male,0,Yes,Yes,4,114.3,8058.55,2016-01-21 18:07:34,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes
167,0268-QKIWO,Female,0,No,No,3,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,1,19.75,58.85,Yes,2022-01-31,1,No,Female,0,No,No,1,19.75,58.85,2021-10-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
168,0269-XFESX,Male,0,Yes,Yes,23,Yes,Yes,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,2,24.35,538.5,No,,2,No,Male,0,Yes,Yes,2,24.35,538.5,2020-02-21 18:07:34,Yes,Yes,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
169,0270-THENM,Male,0,Yes,Yes,72,Yes,Yes,1,Yes,Yes,Yes,Yes,No,No,3,No,3,69.85,5102.35,No,,3,No,Male,0,Yes,Yes,3,69.85,5102.35,2016-01-21 18:07:34,Yes,Yes,1,Yes,Yes,Yes,Yes,No,No
170,0274-JKUJR,Male,0,Yes,Yes,7,No,No phone service,1,Yes,Yes,Yes,No,Yes,Yes,1,No,2,58.85,465.7,No,,1,No,Male,0,Yes,Yes,2,58.85,465.7,2021-06-21 18:07:34,No,No phone service,1,Yes,Yes,Yes,No,Yes,Yes
171,0277-BKSQP,Male,0,Yes,Yes,8,Yes,No,1,No,No,No,No,Yes,No,1,Yes,1,54.4,475.1,No,,1,Yes,Male,0,Yes,Yes,1,54.4,475.1,2021-05-21 18:07:34,Yes,No,1,No,No,No,No,Yes,No
172,0277-ORXQS,Male,0,Yes,Yes,66,No,No phone service,1,No,No,No,Yes,Yes,Yes,3,No,3,50.55,3364.55,No,,3,No,Male,0,Yes,Yes,3,50.55,3364.55,2016-07-21 18:07:34,No,No phone service,1,No,No,No,Yes,Yes,Yes
173,0278-YXOOG,Male,0,No,No,5,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,21.05,113.85,Yes,2022-01-31,1,No,Male,0,No,No,2,21.05,113.85,2021-08-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
174,0280-XJGEX,Male,0,No,No,49,Yes,Yes,2,No,Yes,Yes,No,Yes,Yes,1,Yes,3,103.7,5036.3,Yes,2022-01-31,1,Yes,Male,0,No,No,3,103.7,5036.3,2017-12-21 18:07:34,Yes,Yes,2,No,Yes,Yes,No,Yes,Yes
175,0281-CNTZX,Male,0,Yes,No,63,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,Yes,3,19.95,1234.8,No,,3,Yes,Male,0,Yes,No,3,19.95,1234.8,2016-10-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
176,0282-NVSJS,Female,1,Yes,Yes,12,No,No phone service,1,No,No,No,Yes,No,No,1,Yes,2,29.3,355.9,No,,1,Yes,Female,1,Yes,Yes,2,29.3,355.9,2021-01-21 18:07:34,No,No phone service,1,No,No,No,Yes,No,No
177,0285-INHLN,Male,0,Yes,Yes,27,Yes,No,1,Yes,Yes,No,No,No,No,1,Yes,4,54.75,1510.3,No,,1,Yes,Male,0,Yes,Yes,4,54.75,1510.3,2019-10-21 18:07:34,Yes,No,1,Yes,Yes,No,No,No,No
178,0289-IVARM,Female,0,No,No,35,Yes,No,1,Yes,Yes,Yes,No,No,No,1,No,1,60.55,1982.6,No,,1,No,Female,0,No,No,1,60.55,1982.6,2019-02-21 18:07:34,Yes,No,1,Yes,Yes,Yes,No,No,No
179,0292-WEGCH,Female,0,Yes,Yes,54,Yes,Yes,1,No,Yes,Yes,Yes,Yes,Yes,1,Yes,1,86.2,4524.05,No,,1,Yes,Female,0,Yes,Yes,1,86.2,4524.05,2017-07-21 18:07:34,Yes,Yes,1,No,Yes,Yes,Yes,Yes,Yes
180,0295-PPHDO,Male,0,No,No,1,Yes,Yes,2,No,No,No,No,Yes,Yes,1,Yes,1,95.45,95.45,Yes,2022-01-31,1,Yes,Male,0,No,No,1,95.45,95.45,2021-12-21 18:07:34,Yes,Yes,2,No,No,No,No,Yes,Yes
181,0295-QVKPB,Male,0,No,No,5,Yes,No,1,No,No,Yes,Yes,Yes,No,1,Yes,4,63.95,318.1,No,,1,Yes,Male,0,No,No,4,63.95,318.1,2021-08-21 18:07:34,Yes,No,1,No,No,Yes,Yes,Yes,No
182,0297-RBCSG,Male,0,No,No,19,Yes,No,1,No,Yes,No,Yes,No,Yes,2,Yes,3,65.35,1231.85,No,,2,Yes,Male,0,No,No,3,65.35,1231.85,2020-06-21 18:07:34,Yes,No,1,No,Yes,No,Yes,No,Yes
183,0298-XACET,Male,0,Yes,Yes,52,No,No phone service,1,No,Yes,Yes,Yes,Yes,No,3,No,2,50.2,2554,No,,3,No,Male,0,Yes,Yes,2,50.2,2554,2017-09-21 18:07:34,No,No phone service,1,No,Yes,Yes,Yes,Yes,No
184,0301-FIDRB,Female,0,Yes,Yes,72,No,No phone service,1,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,3,63.8,4684.3,No,,3,Yes,Female,0,Yes,Yes,3,63.8,4684.3,2016-01-21 18:07:34,No,No phone service,1,Yes,Yes,Yes,Yes,Yes,Yes
185,0301-KOBTQ,Male,0,No,No,32,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,Yes,3,20.05,614.45,No,,3,Yes,Male,0,No,No,3,20.05,614.45,2019-05-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
186,0302-JOIVN,Female,0,Yes,No,8,Yes,No,2,No,Yes,Yes,No,Yes,Yes,1,No,1,101.15,842.9,Yes,2022-01-31,1,No,Female,0,Yes,No,1,101.15,842.9,2021-05-21 18:07:34,Yes,No,2,No,Yes,Yes,No,Yes,Yes
187,0303-UNCIP,Male,0,No,No,41,Yes,Yes,1,No,No,Yes,No,No,Yes,2,No,2,65.0,2531.8,No,,2,No,Male,0,No,No,2,65.0,2531.8,2018-08-21 18:07:34,Yes,Yes,1,No,No,Yes,No,No,Yes
188,0303-WMMRN,Male,0,No,No,5,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,2,19.25,86.05,No,,1,Yes,Male,0,No,No,2,19.25,86.05,2021-08-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
189,0305-SQECB,Female,0,No,Yes,11,No,No phone service,1,Yes,No,No,Yes,No,No,2,Yes,2,36.05,402.6,No,,2,Yes,Female,0,No,Yes,2,36.05,402.6,2021-02-21 18:07:34,No,No phone service,1,Yes,No,No,Yes,No,No
190,0306-JAELE,Male,0,No,No,5,Yes,No,2,No,No,No,Yes,Yes,Yes,1,Yes,1,96.1,453.4,Yes,2022-01-31,1,Yes,Male,0,No,No,1,96.1,453.4,2021-08-21 18:07:34,Yes,No,2,No,No,No,Yes,Yes,Yes
